IPV4线路,#genre#
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8?$720P
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8?$1080P
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream04/streamPlaylist.m3u8?$720P
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8?$1080P
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
香港文旅,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
好莱坞电影,http://r.jdshipin.com/QFhCq
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
TVB星河,http://r.jdshipin.com/sXuuD
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳视卫星,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳门莲花,http://epg.112114.xyz/lotus
澳门莲花,http://php.jdshipin.com:8880/amlh.php
好莱坞电影,http://r.jdshipin.com/QFhCq
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/playlist.m3u8
台湾-TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
台湾-TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
台湾-民视新闻台,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8

央視V6,#genre#
CCTV-01 综合,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV-02 财经,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV-03 综艺,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-04 中文,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV-05 体育,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8
CCTV05+赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-06 电影,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV-07 国防,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV-08 电视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV-09 纪录,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8
CCTV-12 社会,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8
CCTV-16 奥林,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV-17 农业,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8
CCTV-01 综合,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
CCTV-02 财经,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV-03 综艺,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV-04 中文,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV-05 体育,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV05+赛事,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV-06 电影,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226011/1.m3u8
CCTV-07 国防,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV-08 电视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV-09 纪录,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV-10 科教,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV-11 戏曲,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV-12 社会,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/1.m3u8
CCTV-13 新闻,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV-14 少儿,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV-15 音乐,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV-16 奥林,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV-17 农业,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226198/1.m3u8
CCTV-4K超清,http://[2409:8087:2001:20:2800:0:df6e:eb13]/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
CCTV-8K超清,http://[2409:8087:2001:20:2800:0:df6e:eb03]/ott.mobaibox.com/PLTV/4/224/3221228165/index.m3u8
CCTV-01 综合,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
CCTV-02 财经,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV-03 综艺,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8
CCTV-04 中文,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV-05 体育,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV05+赛事,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV-06 电影,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226011/1.m3u8
CCTV-07 国防,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV-08 电视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV-09 纪录,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV-10 科教,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV-11 戏曲,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV-12 社会,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/1.m3u8
CCTV-13 新闻,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV-14 少儿,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV-15 音乐,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV-16 奥林,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV-17 农业,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226198/1.m3u8
CCTV-4K超清,http://[2409:8087:2001:20:2800:0:df6e:eb13]/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
CCTV-8K超清,http://[2409:8087:2001:20:2800:0:df6e:eb03]/ott.mobaibox.com/PLTV/4/224/3221228165/index.m3u8
CCTV-01 综合,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV-02 财经,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV-03 综艺,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-04 中文,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV-05 体育,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8
CCTV05+赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-06 电影,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV-07 国防,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV-08 电视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV-09 纪录,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8
CCTV-12 社会,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8
CCTV-16 奥林,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV-17 农业,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8

全球热播,#genre#
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
4k频道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
香港電台(RTHK 34),https://livedoc.cgtn.com/1000d/prog_index.m3u8
海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8
CGNTV,http://livear.cgtn.com/1000a/prog_index.m3u8
CGNTV,http://livees.cgtn.com/1000e/prog_index.m3u8
CGNTV,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN,http://live.cgtn.com/1000/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·GSMyShop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
韩·KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
俄·IGITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
美·NASA1,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
Soda东南亚之旅,https://vdse.bdstatic.com//b6295e9776c2cd347716fc2447e27fac.mp4
韩国动感舞曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
韩国动感舞曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
UP&DOWN(中文版),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtd6M9QUokpHf7AY.mp4
泫雅-甩奶舞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp92c4gUovM-V_QU.mp4
DavidJones,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-vqa4gUotM7X6wc.mp4
朴孝敏–SKETCH,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguq6r7gUouOyF4gE.mp4
欧美动感DJ,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
欧美动感歌曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgianW4gUoj9-Aaw.mp4
欧美动感歌曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpdia4gUo7oWfiAE.mp4
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
中國環球,http://live.cgtn.com/500/prog_index.m3u8
CAN亚洲,http://180.167.104.105:9901/tsfile/live/1030_1.m3u8
CNB亚太,http://180.167.104.105:9901/tsfile/live/1031_1.m3u8
nhkworld,https://bmcc.nhkworld.jp/live/index_1M.m3u8
CCtv英语,http://180.167.104.105:9901/tsfile/live/1037_1.m3u8
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
bs21,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21
日语新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
映画 ,http://142.171.31.242:5002/cs14.m3u8?token=guoziyun&gid=cs14&channel=zhongying
J Sports 2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19&isp=10&bind=0&uin=159413&playseek=0
NHK BS1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11&isp=10&bind=0&uin=159413&playseek=0
金砖英文,http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
J Sports 1,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18&isp=10&bind=0&uin=159413&playseek=0
小日子WOWOW ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12&isp=10&bind=0&uin=159413&playseek=0
J Sports 3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21&isp=10&bind=0&uin=159413&playseek=0
BS朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=10&bind=0&uin=159413&playseek=0
J Sports 4,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22&isp=10&bind=0&uin=159413&playseek=0
bs12,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs12
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
动物频道,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
bs03,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03
Nippon,https://ntv4.mov3.co/hls/ntv.m3u8
bs07,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07
bs02,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02
bs01,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs01
Shop Channel,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
迪士尼,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs24
BRICS台,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8
bs05,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05
bs08,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08
bs04,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04
bs11,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs11
bs19,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19
NTV News24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
欧洲体育,http://europa-crtvg.flumotion.com/playlist.m3u8
bs20,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs20
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
KBS韩国,http://180.167.104.105:9901/tsfile/live/1026_1.m3u8
NHK日本,http://180.167.104.105:9901/tsfile/live/1025_1.m3u8
朝鲜新闻,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国国防,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
俄罗斯频,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
小日子ネル2,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs27&isp=10&bind=0&uin=159413&playseek=0
WOWOW シネマ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs07&isp=10&bind=0&uin=159413&playseek=0
BS日テレ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=10&bind=0&uin=159413&playseek=0
小日子ーチャンネル3,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs28&isp=10&bind=0&uin=159413&playseek=0
小日子BSフジ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=10&bind=0&uin=159413&playseek=0
小日子BSアニマックス,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=10&bind=0&uin=159413&playseek=0

逗鱼轮播,#genre#
林正英 1,http://43.138.170.29:35455/douyu/7356023
林正英 2,http://43.138.170.29:35455/douyu/218859
刘德华电影1,http://43.138.170.29:35455/douyu/2516864
斗鱼频道,http://epg.112114.xyz/douyu/8770422
斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
喜剧电影,http://43.138.170.29:35455/douyu/9292492
开心锤锤,http://43.138.170.29:35455/douyu/9018297
轮播电影1y,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
轮播电影2y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
轮播电影3y,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
轮播电影4y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=99705a1921ddd49fb7079a02f02bedc4&token=cpn-androidmpro-0-20415-b6774b3b3249db17d8beee6676fdf877fe8b1576307ef8e6&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
鬼片恐怖惊悚,http://43.138.170.29:35455/douyu/2935323
恐怖故事,http://43.138.170.29:35455/douyu/2337939
科幻动作,http://43.138.170.29:35455/douyu/4332
怡寳影院,http://43.138.170.29:35455/douyu/434971
粤语电影,http://43.138.170.29:35455/douyu/6566671
苹果影院,http://43.138.170.29:35455/douyu/2793084
午夜故事,http://43.138.170.29:35455/douyu/8722254
译制国语,http://43.138.170.29:35455/douyu/2436390
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455
纪录片,http://43.138.170.29:35455/douyu/4360438
贝爷求生,http://43.138.170.29:35455/douyu/454867
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824
荒野建造者,http://43.138.170.29:35455/douyu/9611578
邦德影院,http://43.138.170.29:35455/douyu/9292499
特辑影院,http://43.138.170.29:35455/douyu/3637778
惊悚影院,http://43.138.170.29:35455/douyu/96577
吃米滴虫,http://43.138.170.29:35455/douyu/315457
漫威影片,http://43.138.170.29:35455/douyu/6140589
刘德华电影1,http://43.138.170.29:35455/douyu/2516864
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
林正英电影2,http://43.138.170.29:35455/douyu/7356023
宇哥电影,http://43.138.170.29:35455/douyu/413573
贝爷影厅2,http://43.138.170.29:35455/douyu/36337
霍格影片,http://43.138.170.29:35455/douyu/8814650
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
避风港影院,http://43.138.170.29:35455/douyu/9826611
恐怖经典,http://43.138.170.29:35455/douyu/1165374
华语电影,http://43.138.170.29:35455/douyu/3928
喜剧电影,http://43.138.170.29:35455/douyu/9292492
一起看恐怖片,http://43.138.170.29:35455/douyu/9412287
片荒的日子,http://43.138.170.29:35455/douyu/4258555
大胡子魏,http://43.138.170.29:35455/douyu/8792763
童年回忆,http://43.138.170.29:35455/douyu/8915074
爆笑解说,http://43.138.170.29:35455/douyu/8317926
爆笑解说,http://43.138.170.29:35455/douyu/2660125
下饭神剧,http://43.138.170.29:35455/douyu/276200
悬疑犯罪,http://43.138.170.29:35455/douyu/9171887
不一样的电影,http://43.138.170.29:35455/douyu/2632223
科幻影视解说,http://43.138.170.29:35455/douyu/3508304
开心锤锤,http://43.138.170.29:35455/douyu/9018297
凛冬之地,http://43.138.170.29:35455/douyu/8945323
看美剧,http://43.138.170.29:35455/douyu/8869614
动漫直播,http://43.138.170.29:35455/douyu/1487654

大片轮播,#genre#
超级鬼片,https://lunbo.freetv.top/yy/1355641195
经典鬼片,https://lunbo.freetv.top/yy/29460894
恐怖电影,https://lunbo.freetv.top/yy/24066336
刘德华,http://43.138.170.29:35455/yy/1382745111
周星驰,http://43.138.170.29:35455/yy/1354658049
周星驰,http://43.138.170.29:35455/yy/1382736808
周润发,http://43.138.170.29:35455/yy/1354888733
周润发,http://43.138.170.29:35455/yy/1354889044
林正英,http://43.138.170.29:35455/yy/1353685311
林正英,http://43.138.170.29:35455/yy/34229877
林正英,http://43.138.170.29:35455/yy/1453996620
林正英,http://43.138.170.29:35455/yy/1354932444
李连杰,http://43.138.170.29:35455/yy/74613175
洪金宝,http://43.138.170.29:35455/yy/1354924839
香港电影,http://43.138.170.29:35455/yy/1382736910
经典电影,http://43.138.170.29:35455/yy/1450556636
电影2,http://43.138.170.29:35455/yy/1354889048
经典鬼片,http://43.138.170.29:35455/yy/1463783198
经典鬼片,http://43.138.170.29:35455/yy/29460894
香港鬼片2,http://43.138.170.29:35455/yy/1382737886
香港鬼片3,http://43.138.170.29:35455/yy/24066336
港片电影,http://43.138.170.29:35455/yy/1459801818
超英集结,http://43.138.170.29:35455/yy/1382745091
漫威英雄,http://43.138.170.29:35455/yy/1354932402
港片赌片,http://43.138.170.29:35455/yy/1355076627
惊恐盗暮鬼怪,http://43.138.170.29:35455/yy/1382749525
张国荣,http://43.138.170.29:35455/yy/1354930961
哥斯拉,http://43.138.170.29:35455/yy/1382736833
大话西游,http://43.138.170.29:35455/yy/1382851590
经典鬼片2,http://43.138.170.29:35455/yy/1355641195
武侠港片,http://43.138.170.29:35455/yy/1451866697

邵氏经典,#genre#
邵氏影院@代,http://mmitv.top:80/test/douyu.php?id=4246519
邵氏影院@代,https://www.goodiptv.club/douyu/4246519
邵氏影院@代,http://159.75.85.63:35455/douyu/4246519
邵氏影院@代,http://43.138.170.29:35455/douyu/4246519
邵氏影院@代,http://epg.112114.xyz/douyu/4246519
天映频道@代,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvxcvjsjbcvjfdvjsfcbjbnjtypj.flv
天映经典@代,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
CCtv6影院代,http://182.139.250.132:5033/syhjcms_hls/98000000000000000001703664302519/index.m3u8?playtype=1&usercode=cl@is
CCtv6影院代,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
战争电影@代,https://live.metshop.top/yy/1382736865
豆瓣电影@代,http://diyp.112114.xyz/douyu/8770422
